$\lambda_M$,$M_\mathrm{min}$,$M_\mathrm{max}$,$\lambda_\mu$,$\mu_\mathrm{min}$,$\mu_\mathrm{max}$,$\mu_a$,$\sigma_a$,$R$
0.9110280751363361,0.3534639466774389,0.23823470006059383,0.013835588769945466,0.9555645324176933,0.07281357301555241,0.09684912138961826,0.7243991112906484,0.02039991920824076
0.9994806274020983,0.4103043523423704,0.5209307156954399,1.0,0.004882102420276306,0.3823621065752571,0.5418094941310897,0.7781240261763789,0.0039472317440531835
0.9760971786833855,0.9019396551724138,0.8811716300940439,0.9969631661442007,0.8457092476489029,0.0109717868338558,0.864615987460815,0.9403409090909091,0.0
0.9418303384872545,0.9765148349352277,0.4131216046803176,1.0,0.011951525282072712,0.8867530296698705,0.9323025491015462,0.2782281654826578,0.03560384454659423
0.740030035040881,0.30276989821458367,0.5047555481394961,0.9907391957283498,0.5946938094443518,0.6272317703987986,0.21983981311530118,0.9299182379442683,0.04622059068913733
0.2425571921027891,0.2930115951112504,0.4439569622897733,0.9857933772067272,0.08241930429332497,0.201295309725269,0.027473101431108326,0.4854277655907239,0.007312232320066855
0.36886178861788615,0.5509756097560976,0.20398373983739837,0.9670731707317073,0.0037398373983739837,0.16373983739837397,0.22552845528455284,0.8839024390243903,0.023333333333333334
0.9349112426035503,0.16844817713304067,0.8604695552586371,0.7379270853216263,0.6323725901889674,0.7766749379652605,0.22523382324871158,0.708150410383661,0.0
1.0,0.927682147883512,0.02609072209591859,0.15827649669806215,0.7975533181768972,0.7848868680307459,0.21099924217819638,0.6659088448630508,0.0024899859261665043
0.041527258413698094,0.9030702617594961,0.5415272584136981,0.9993111592206259,0.7842944302302697,0.15902381420980122,0.22525093485534345,0.7393229679197009,0.08945089549301319
0.15847964138961523,0.28203212551363466,0.4407919312663429,0.43752334703025775,0.6114120283899888,0.941539036234591,0.3193873739260366,0.4583488980201718,0.17818453492715727
0.25575620767494356,0.6380361173814898,0.9487584650112867,0.7101580135440181,0.23690744920993229,0.491647855530474,0.29446952595936793,0.6959367945823928,0.7635440180586908
0.9996912945050422,0.8175550524799341,0.2225766618645812,1.0,0.24614118131302737,0.7383206421074295,0.5009261164848734,0.15033957604445358,0.12214447417164026
0.542317104041853,0.9642224284870475,0.36047590920597417,0.37186735296599444,0.11011728968019577,0.9255759007678677,0.7713273141507045,0.03223356678761286,0.0
0.7115324836804476,0.2818360791627811,0.0277691430939799,0.999067454149829,0.5368355610817532,0.7391980105688529,0.6281214381929334,0.09978240596829344,0.0
0.7367518109035456,0.0009531071292413268,0.36160884483415934,0.6595501334349981,0.17832634388105223,0.03335874952344643,0.6223789553945863,0.34912314144109796,0.3235798703774304
0.8654255811799574,0.07289061776419375,0.3049921274428082,0.15059738816337873,0.0015745114383625082,0.48105955357969804,0.09252570158377327,0.5949800870612207,0.8606094285449662
0.9099333610995418,0.09756351520199917,0.10787172011661808,0.8656809662640567,0.7873802582257393,0.9130570595585172,0.1407746772178259,0.19929196168263225,0.0
0.6697827404137453,0.10231108802908336,0.8434172942092963,0.8041201419544707,0.08958712022851208,0.4392798407340085,0.2884964944170345,0.8385700683805072,0.007617069159525664
0.9990307516080712,0.015331747290510176,0.9852850471407173,0.669574411842453,0.5322935941492642,0.29183187946074546,0.6815578465063001,0.1527887919640497,0.02079478368138162
0.5267197823552273,0.7241546832491256,0.4025456665371162,0.9496696463272445,0.4403420132141469,0.5750097162844928,0.8986591527399922,0.7572872133696075,0.0756898561989895
0.9413166254853512,0.39648782209671724,0.24470525944228733,0.914048711613131,0.42728556300741266,0.5952170843628662,0.449435227673844,0.11198376279562301,0.6471055418284504
0.9998068938881916,0.06343535772907212,0.8365356763541566,0.995172347204789,0.49802066235396353,0.21067876798300667,0.5296900646905475,0.4670271314087091,0.10389108815294004
0.015759613364152134,0.1882748476570708,0.5655599915948729,0.3677243118302164,0.8223366253414582,0.2085522168522799,0.7153813826434124,0.6546543391468796,0.5005253204454717
0.9826778516178233,0.4415513672513346,0.23924174746704435,0.927007299270073,0.2506809020590478,0.9565312125503868,0.5040854123542869,0.5068090205904783,0.9453099466172785
0.9888878684911379,0.9154192304160161,0.4411791716411057,0.8607769308476444,0.5388924602810176,0.8890623565065663,0.6940949582147121,0.04766277895123519,0.0
0.7102201711373907,0.6603211229689453,0.5619651956542641,0.9989424093837131,0.12248822228631863,0.1514277473319873,0.8337659840399961,0.39140467262763196,0.0
0.9622257736452129,0.5497602789481331,0.2723376434694174,0.10831032979805318,0.026296672962371058,0.20841202963823913,0.43186110707540315,0.4806770303646666,0.09922998692430626
0.9974034067303698,0.28884503531366845,0.9920024927295389,0.9997922725384296,0.10760282509347736,0.9833818030743664,0.43986289987536353,0.1484212712920648,0.0169297881179892
0.2998853211009174,0.399197247706422,0.12339449541284404,0.9318807339449541,0.8138761467889908,0.27993119266055044,0.39197247706422017,0.8371559633027523,0.0019495412844036698
0.996413199426112,0.04842180774748924,0.36047345767575323,0.9794655667144907,0.953909612625538,0.8423601147776184,0.9962338593974175,0.8893472022955524,0.00663558106169297
0.18013856812933027,0.5911415374463873,0.9532332563510393,0.4896898713295942,0.22294622236885517,0.981936654569449,0.5142692180798416,0.12149455625206203,0.00024744308808973936
0.9995873310636542,0.024037965542143814,0.27751985969256165,0.8248220365212009,0.4337150520994532,0.8518518518518519,0.8645414216444857,0.5620550913030021,0.003920354895285257
0.9744518589132507,0.9924690181124881,0.33002859866539563,0.9978074356530029,0.4936129647283127,0.390371782650143,0.5087702573879885,0.2136320305052431,0.0
0.2114827495391098,0.3852163989114213,0.7570011412518655,0.5243613378983408,0.08181897989640945,0.32868053726626284,0.12685453428145027,0.017382143797735054,0.4135721183390396
0.21616889804325437,0.04747682801235839,0.7623069001029866,0.9925849639546859,0.10288362512873327,0.9386199794026776,0.3543769309989701,0.42595262615859936,0.42337796086508755
0.9995803608896349,0.010176248426353337,0.7453839697859841,0.8543852287033151,0.38911036508602603,0.21149811162400337,0.2140159462861939,0.8339278220730172,0.16030214015946287
0.9878036688150719,0.12503718393653943,0.5397124442240951,0.9995042141794744,0.23569657907783836,0.4274665344571145,0.6488844819038175,0.48408527516113037,0.17570649479424888
0.8164507042253522,0.24845070422535212,0.5846760563380282,0.9766760563380281,0.1590985915492958,0.3263098591549296,0.976,0.9780281690140845,0.00552112676056338
0.5962090752441126,0.718648286425426,0.4215967834577829,0.9706107600995596,0.07237219988512349,0.02556002297530155,0.5772544514646755,0.8590848171548918,0.0014359563469270534
0.9954047366560622,0.55920820077766,0.24814422057264052,0.9969364911040415,0.18934841522328266,0.8357487922705314,0.9289501590668081,0.5476611287852009,0.9879816189466243
0.4752160443502364,0.2378933637697701,0.21645198108592859,1.0,0.004320887004728518,0.01059840208706995,0.9099135822599055,0.28167291700635905,8.152616990053807e-05
0.9400111296605453,0.05464663327768503,0.47501391207568167,0.3741791875347802,0.9032832498608793,0.9946577629382304,0.08436282693377851,0.9578185865331107,0.010684474123539232
0.7628698091016014,0.6386501402334208,0.6052655387677554,1.0,0.08142585723333032,0.21885460960825115,0.6562019361259387,0.8822039265357822,0.0
0.935562652639489,0.35910201014465526,0.3435092992673304,0.9602667668607928,0.006011647567161375,0.5391696411797858,0.9120796543302648,0.9741687018598535,0.8819274845012212
0.9997422348240753,0.06237917257378528,0.7271555612836705,1.0,0.1880396958370924,0.641448640288697,0.21355844825364093,0.9838896765047043,0.11973192421703828
0.6547080370609782,0.471342383107089,0.1577246283128636,0.9967679379444085,0.00021547080370609782,0.0740142210730446,0.9390217625511743,0.5941607412195647,0.5843568196509373
0.4212549345522543,0.06575940162061085,0.2609599002701018,0.32775815499688343,0.3993351340120507,0.8925825888219405,0.9179306046125078,0.5892374818200706,0.36494909619779764
0.8525741847541155,0.16262975778546712,0.13295585613924715,0.992240746566006,0.08545664255006816,0.5035126350005242,0.25270001048547763,0.30921673482227113,0.03680402642340359
0.18112449799196786,0.8709839357429718,0.07991967871485944,0.9484939759036145,0.6515060240963856,0.8373493975903614,0.2391566265060241,0.8992971887550201,0.037248995983935745
0.03211586901763224,0.6634130982367759,0.5556255247691015,0.9633711167086482,0.12856842989084802,0.06538623005877414,0.9881402183039463,0.706024349286314,0.0
0.9921450151057402,0.8007049345417926,0.6625377643504532,1.0,0.0,0.4120845921450151,0.6120845921450151,0.29154078549848944,0.027391742195367573
0.5791509525190988,0.4677497340682719,0.39009766947103763,1.0,0.24262643844889276,0.5925925925925926,0.7936369790155691,0.5671598491441834,0.003577990523160236
0.9987977672820954,0.3056247316444826,0.6753971661657364,0.9933877200515243,0.3872048089308716,0.6688707599828252,0.5084585659081151,0.2111635895234006,0.034091884929154145
0.9989664676159853,0.09347726228755168,0.9517684887459807,0.8712677997243914,0.013435920992191088,0.15893431327514929,0.7677997243913642,0.43810289389067525,0.7424207625172256
0.7577559718505302,0.3591039746258301,0.9865199722470017,0.9285360293388839,0.6580434136187927,0.2870452968579641,0.7677668748141541,0.5145207651898107,0.02775299831499653
0.9973399376261236,0.2577508713997432,0.8618602091359384,0.9891762979269859,0.9589983489268025,0.08686479545037608,0.7705008255365988,0.49201981287837093,0.9465235736562099
0.9156083086053413,0.8174480712166172,0.9093175074183977,0.9997626112759644,0.12201780415430268,0.5198813056379822,0.4760830860534125,0.187893175074184,0.16534124629080119
0.5891021671826625,0.6375232198142415,0.9608668730650155,0.9244582043343653,0.5654489164086687,0.796780185758514,0.7587616099071207,0.48780185758513933,0.46390092879256967
0.9975742874469375,0.3234860954691155,0.9470674867885298,0.9983539807675648,0.5912674348089751,0.18816598804470241,0.7067486788529845,0.3629039244563805,0.08931820150740709
0.07766059443911794,0.7044849259614361,0.7078938958133589,0.93171407265367,0.29594119527005436,0.856397144987749,0.3136252263769042,0.4064131245339299,0.03217215297752211
0.9301823675407359,0.2749541383403475,0.09841372612495954,0.9463688356533938,0.6402287687493255,0.07337865544404877,0.9669796050501781,0.6520988453652746,0.5159166936441135
0.4902940834592584,0.6175752644426363,0.5565500406834825,0.998721376264094,0.24398465651516912,0.45565500406834825,0.8384284551900499,0.6958037893757991,0.7934441473904452
0.9570488721804511,0.20413533834586467,0.2738721804511278,0.7178571428571429,0.42387218045112784,0.06456766917293233,0.9917293233082707,0.9829887218045112,0.8895676691729323
0.8838001098297639,0.9088412959912137,0.8085667215815486,0.9969247666117518,0.46315211422295444,0.0885227896760022,0.9472817133443163,0.0399780340472268,0.38879736408566723
0.9998880304557161,0.8235359982084873,0.9861157765087896,0.9972007613929011,0.905833613257194,0.38920613593102676,0.28227522113985,0.5660060463553913,0.990146680103012
0.9675096917112793,0.6103009045597194,0.36256230385822413,0.9998153959756323,0.11583902529075134,0.8517629684327118,0.48587779213586857,0.13872992431235,0.2812442311242385
0.8251331007894254,0.3427574811823022,0.2105746282357261,0.9013218285294657,0.691114374885258,0.9474940334128878,0.9781531118046631,0.5366256655039471,0.0441527446300716
0.9985841042099302,0.7611855767415519,0.5150084953747405,0.9730979799886729,0.4415707003964508,0.050028317915801396,0.9763073437794978,0.8688880498395318,0.1069473286766094
0.9966216216216216,0.39690121155638397,0.17474370922646784,0.9220643056849953,0.2787744641192917,0.597739981360671,0.7707362534948742,0.9541006523765144,0.9981360671015843
0.9886117136659436,0.5740780911062907,0.7088937093275488,0.8938177874186551,0.5357917570498916,0.10336225596529285,0.2561822125813449,0.6684381778741866,0.012255965292841649
0.4495107817991831,0.4364016338937969,0.96760710553814,0.9995250308729933,0.023083499572527786,0.25724327918685286,0.9811912225705329,0.9459485133466324,0.0007599506032107913
0.1754402054292003,0.3380410858400587,0.9324101247248716,0.9967901687454145,0.506052824651504,0.1262839325018342,0.3452861335289802,0.9128760088041086,0.0
0.9984345954407592,0.34526954309754426,0.15018099990216222,0.9676156931807064,0.268369044124841,0.7480677037471871,0.35847764406613836,0.46903434106251835,0.002348106838861168
0.987241740455108,0.554698657526421,0.003332381224412073,0.7810149481100638,0.44473007712082263,0.91640483671332,0.12472626868513757,0.9597257926306769,0.3315243263829382
0.9201792764913029,0.3266460356418739,0.037989542204673994,0.4339985060292391,0.026357912709422688,0.6144488315014406,0.014192722228150677,0.29228470814214064,0.9998932878027958
0.14477611940298507,0.9741676234213548,0.02066590126291619,1.0,0.06188289322617681,0.25947187141216993,0.4587830080367394,0.9258323765786453,0.003099885189437428
0.9371242731841923,0.9549620577510595,0.6912387897900858,0.9376170296639401,0.33468020104464374,0.8508918892283434,0.36168325613481817,0.15787917611116586,0.13471962156302356
