$\lambda_M$,$M_\mathrm{min}$,$M_\mathrm{max}$,$\lambda_\mu$,$\mu_\mathrm{min}$,$\mu_\mathrm{max}$,$\mu_a$,$\sigma_a$,$R$
0.46453939460168286,0.3880450224019233,0.04403890285214731,0.5181947328160856,0.08469019779259097,0.5809201180198885,0.01344115397224347,0.3136269260190143,0.9996721669762867
0.21240345297592003,0.973875511131304,0.027601090413448433,0.9893230349840981,0.23318945933666516,0.29475238527941844,0.4164016356201726,0.921967287596547,0.05815538391640163
0.44997192588433466,0.9696799550814149,0.6999438517686692,0.6953396967995508,0.6198764738910725,0.8189781021897811,0.3265581134194273,0.14183043234138124,0.7443009545199326
0.24895955607725964,0.8341692455447658,0.20253975029345855,0.2656066588411055,0.6904279159107886,0.27723828833635683,0.19133496958702378,0.6097534948244584,0.11172767047273503
0.8833883388338833,0.22211221122112212,0.35555555555555557,0.1635863586358636,0.9988998899889989,0.466996699669967,0.09086908690869087,0.5209020902090209,0.38393839383938394
0.8586846543001686,0.43395165823496346,0.24879145587408658,0.8605958403597527,0.35109612141652613,0.1820123664980326,0.7050028105677347,0.7519955030916246,0.8741989881956155
0.9037216828478964,0.6986245954692557,0.5642192556634305,0.24393203883495146,0.5456108414239482,0.4517597087378641,0.8418284789644013,0.37247168284789645,0.46096278317152106
0.8612286002014099,0.6802618328298087,0.9992950654582075,0.25861027190332325,0.6475327291037261,0.003524672708962739,0.6479355488418933,0.16404833836858007,0.3928499496475327
0.7561287781825342,0.21000295362803978,0.9519543172196515,0.8111647139903515,0.07167470709855273,0.6933149552033081,0.890026582652358,0.9567785763512848,0.7534705129467363
0.2530430711610487,0.7037687265917603,0.007139513108614232,0.7608848314606742,0.11095505617977527,0.34211142322097376,0.673689138576779,0.899812734082397,0.24801029962546817
0.4242010690321847,0.37563971340839303,0.011258955987717503,0.7228477197770954,0.02445126805413397,0.4089616740589105,0.9186853178664847,0.44956215171158875,0.13260548163311725
0.9989928492295297,0.003424312619599154,0.26659280894349885,0.2780743277268607,0.39722026387350184,0.06878839762312418,0.5451707120555948,0.9483331654748716,0.9775405378185115
0.22063780140005185,0.3192896033186414,0.4696655431682655,0.7485092040445942,0.2225823178636246,0.13585688358828105,0.8763287529167747,0.019704433497536946,0.18771065595022038
0.6239531833316517,0.6765210372313591,0.08102108768035517,0.730198769044496,0.5062052265159923,0.7841791948340228,0.6453435576632025,0.16284935929774996,0.25274947028554134
0.7112401342647192,0.5726208836070036,0.16710514379025673,0.09788623786627959,0.45695364238410596,0.8610178717227615,0.6617980586047355,0.34509661616619797,0.9914723759412138
0.23967855349070818,0.05786037167252637,0.9751883475640382,0.47694625816172775,0.9167252636865897,0.579809141135108,0.334203917629332,0.0910095429432446,0.6915118031140131
0.5949816681943172,0.10219981668194317,0.12190650779101742,0.6838909257561869,0.4291934005499542,0.8978001833180568,0.5946379468377635,0.15799725022914757,0.2711961503208066
0.4690513568064589,0.012222471406144875,0.5416012558869702,0.7433281004709577,0.8006279434850864,0.7921058533303431,0.2577932271809823,0.20183897734918144,0.21473424534649024
0.43888128300410717,0.12761588108742422,0.8152747897516135,0.32153334637199293,0.8426559749657735,0.7009583414824956,0.860551535302171,0.5114414238216312,0.21670252298063758
0.6309256019328501,0.44847121552945096,0.2018662001166375,0.8515371157210697,0.034741314671332166,0.6679163542447721,0.5065400316587519,0.2773473298342081,0.2493543280846455
0.8288438088903669,0.8706351845693382,0.7633300077596719,0.44241214942910984,0.18357166611240439,0.009644163618224144,0.8996785278793925,0.9738388205298747,0.6495953885378561
0.7973314929836669,0.2139406487232574,0.7981366459627329,0.912813434552565,0.7772026685070164,0.3115942028985507,0.09190246146767886,0.21348056130664828,0.3609385783298827
0.7498048834875682,0.287100011149515,0.4530047942914483,0.2568848255100903,0.19545099788159215,0.5283755156650686,0.3199910803880031,0.16133348199353328,0.3224439736871446
0.7408396538831321,0.3703664138446747,0.4831748744792223,0.5581668625146886,0.18630488195705586,0.7144535840188014,0.07969234056190579,0.5507958551436812,0.09806644589253286
0.38040977320039443,0.26131258902158433,0.23830393338446368,0.05730250903911471,0.4562287717760491,0.7336474197436178,0.9101566779883861,0.5488112194587488,0.9013914758409116
0.5879469756043222,0.513645984181798,0.22702461846942185,0.45315807062493035,0.4286509969923137,0.8663250529129999,0.7109279269243622,0.9252534254205191,0.14693104600646095
0.22078774617067834,0.19660831509846827,0.08413566739606126,0.5573304157549234,0.637855579868709,0.4339168490153173,0.16433260393873086,0.7519693654266958,0.7541575492341357
0.7619524127195908,0.7680676006226373,0.2497220369134979,0.8261062930842784,0.2389370691572159,0.6552145875027796,0.5414720925061152,0.9865465866132977,0.4034912163664665
0.9704190632703369,0.9720624486442071,0.3214872637633525,0.29591207888249793,0.6399958915365653,0.0390304026294166,0.5646055875102711,0.11051766639276911,0.9430977814297453
0.7880317231434751,0.6319394376351839,0.4033886085075703,0.17483777937995673,0.14563806777217014,0.49483297284306654,0.2642393655371305,0.4373948570055275,0.5445806296563326
0.6735915095404764,0.407022693914418,0.7137857062210681,0.5143953934740882,0.26352037936095746,0.4127808513040533,0.606074291520831,0.05329118211584058,0.6092356328327876
0.7574206755373593,0.6775844421699079,0.4383031957238713,0.10110315023314,0.5242806778118958,0.926191288524963,0.8106448311156602,0.3145684066871375,0.5253042192653247
0.7663620909477263,0.3193795155121122,0.04494262643433914,0.4491075223119422,0.5557798555036124,0.3400977475563111,0.5125371865703358,0.7753931151721207,0.09689757756056099
0.4509298075889498,0.4415779855960443,0.7313769751693002,0.14221218961625282,0.8462861442545415,0.9553907341717726,0.7892077824357734,0.6407610448242502,0.5584220144039557
0.11951109099139882,0.4978723404255319,0.3317338162064282,0.9735626980534179,0.005975554549569941,0.3351742870076958,0.5249434133091897,0.8050701674966048,0.017292892711634224
0.4754674103914885,0.45356884619357507,0.7192438797644871,0.9261439933891127,0.7904142134077058,0.15876459043487243,0.581241607271976,0.5073856006610887,0.18035326929036258
0.45310103002410695,0.46438746438746437,0.049967126890203814,0.584155161078238,0.7468770545693623,0.5405435020819637,0.4864124479509095,0.8321279859741398,0.041529695375849225
